aquired_current,ambiant_temperature,mixing_cycle_flowrate,chaud_flowrate,froid_flowrate,out_aerotherme,out_heat_exchanger,temp_out_froid,temp_in_froid,temp_out_chaud,temp_in_chaud,aerotherme_acquis,process_value
13.492719,22.594921,9.024295,12.895621,16.648088,43.1506,18.925552,18.919859,28.340271,46.642025,33.120383,25,33.120383
13.474707,22.591086,9.014146,12.870649,16.619023,43.149364,18.928478,18.921495,28.359386,46.649257,33.118993,25,33.118993
13.467991,22.588104,9.052859,12.866145,16.619842,43.146892,18.930051,18.922438,28.371372,46.656173,33.118298,25,33.118298
13.487835,22.595155,9.020671,12.890709,16.653819,43.142899,18.930302,18.922658,28.358187,46.662867,33.118361,25,33.118361
13.473181,22.640645,9.019946,12.894393,16.655456,43.138335,18.932064,18.922029,28.350869,46.671749,33.117097,25,33.117097
13.516838,22.662939,9.062283,12.857139,16.641129,43.143723,18.933951,18.920929,28.365852,46.682376,33.116623,25,33.116623
13.471959,22.666653,9.098531,12.872696,16.609608,43.152596,18.934706,18.919419,28.323585,46.690751,33.115992,25,33.115992
13.494246,22.647734,9.087222,12.86328,16.585456,43.194367,18.936216,18.917154,28.272329,46.700078,33.116213,25,33.116213
13.501573,22.622147,9.066053,12.83667,16.57645,43.242668,18.937915,18.913317,28.206911,46.709785,33.116655,25,33.116655
13.502794,22.605793,9.089687,12.78263,16.562531,43.283172,18.939456,18.908347,28.157013,46.71908,33.117097,25,33.117097
13.509511,22.621149,9.065473,12.758477,16.563759,43.313598,18.940715,18.903944,28.187166,46.726948,33.117729,25,33.117729
13.514395,22.640746,9.091427,12.749061,16.567444,43.349254,18.940557,18.897811,28.251353,46.737893,33.11615,25,33.11615
13.514701,22.655219,9.092297,12.74251,16.522005,43.363326,18.942319,18.893155,28.291348,46.746521,33.116023,25,33.116023
13.480813,22.645358,9.109696,12.729001,16.564988,43.386336,18.942571,18.887557,28.3145,46.755246,33.116465,25,33.116465
13.495162,22.661477,9.129559,12.705256,16.601011,43.42399,18.943514,18.880763,28.338031,46.764065,33.116592,25,33.116592
13.488751,22.702025,9.12202,12.710578,16.57645,43.470962,18.945559,18.872617,28.371214,46.773043,33.116276,25,33.116276
13.492719,22.694447,9.109986,12.748651,16.596508,43.510899,18.947321,18.863055,28.415374,46.782306,33.11615,25,33.11615
13.458221,22.691018,9.11419,12.733504,16.625164,43.550836,18.948579,18.849216,28.416794,46.793093,33.115518,25,33.115518
13.472265,22.675615,9.110566,12.699525,16.61452,43.590774,18.948327,18.838522,28.425878,46.801848,33.116781,25,33.116781
13.510426,22.665597,9.107811,12.666365,16.59528,43.620252,18.947415,18.833207,28.458999,46.811937,33.11615,25,33.11615
13.503405,22.663854,9.105346,12.706075,16.64031,43.646815,18.947856,18.829999,28.459883,46.823294,33.115391,25,33.115391
13.510426,22.666174,9.066198,12.712625,16.605514,43.675469,18.949145,18.828332,28.412599,46.834874,33.115139,25,33.115139
13.518364,22.657563,9.088672,12.70976,16.600193,43.708688,18.948265,18.830345,28.341564,46.844645,33.114886,25,33.114886
13.523859,22.647141,9.102301,12.699934,16.589959,43.756236,18.94795,18.836006,28.310021,46.857811,33.115834,25,33.115834
13.523249,22.664204,9.061268,12.737598,16.597327,43.771831,18.946692,18.844184,28.299045,46.86644,33.114949,25,33.114949
13.52447,22.702731,9.043434,12.693384,16.565806,43.768218,18.946283,18.852078,28.322039,46.872214,33.114633,25,33.114633
13.564769,22.691092,9.013421,12.616419,16.57604,43.768979,18.946346,18.860822,28.36418,46.876275,33.11457,25,33.11457
13.567211,22.692408,9.051699,12.564837,16.593643,43.772148,18.946849,18.869692,28.399918,46.880272,33.114602,25,33.114602
13.572706,22.703306,9.083452,12.523898,16.596918,43.750213,18.948107,18.876108,28.392979,46.886364,33.114728,25,33.114728
13.560189,22.678806,9.057499,12.491556,16.587093,43.682696,18.950781,18.880983,28.329104,46.896198,33.113622,25,33.113622
13.584308,22.684514,9.063443,12.465765,16.571128,43.635784,18.950781,18.881235,28.329104,46.902544,33.112612,25,33.112612
13.579423,22.675774,9.071708,12.455121,16.586274,43.590774,18.953329,18.879316,28.345759,46.910602,33.112169,25,33.112169
13.572096,22.672673,9.11361,12.427692,16.602649,43.553309,18.956286,18.877618,28.348661,46.919422,33.111095,25,33.111095
13.578507,22.660803,9.11187,12.347452,16.606333,43.525765,18.958551,18.876957,28.327338,46.929225,33.109326,25,33.109326
13.575454,22.652247,9.092297,12.340902,16.610427,43.507254,18.960061,18.87658,28.291254,46.941408,33.107936,25,33.107936
13.580339,22.638992,9.102591,12.326573,16.598964,43.487603,18.962892,18.876265,28.248041,46.958222,33.106199,25,33.106199
13.580949,22.630371,9.103316,12.317157,16.599783,43.491279,18.96327,18.875888,28.259522,46.970786,33.104051,25,33.104051
13.588582,22.626179,9.061558,12.314701,16.566625,43.504084,18.964685,18.87702,28.258418,46.987157,33.101808,25,33.101808
13.58675,22.618346,9.075043,12.299963,16.558028,43.513276,18.965629,18.87809,28.260879,47.003464,33.100228,25,33.100228
13.617279,22.629823,9.104766,12.279084,16.567034,43.519045,18.96607,18.878121,28.275703,47.019042,33.099217,25,33.099217
13.605678,22.655041,9.070693,12.266803,16.544929,43.534513,18.967454,18.876737,28.304344,47.036428,33.097827,25,33.097827
13.596214,22.672956,9.082147,12.266393,16.535923,43.580631,18.969027,18.874221,28.267913,47.053243,33.096722,25,33.096722
13.577591,22.678971,9.136809,12.253702,16.567034,43.619175,18.970159,18.869943,28.280908,47.069868,33.095964,25,33.095964
13.598046,22.691552,9.161893,12.241011,16.565806,43.651633,18.971952,18.865194,28.290686,47.086779,33.095206,25,33.095206
13.603846,22.707014,9.123325,12.258206,16.607561,43.69341,18.972833,18.85991,28.268165,47.103658,33.095016,25,33.095016
13.605068,22.711389,9.082727,12.238964,16.605924,43.74064,18.972959,18.854783,28.2036,47.120474,33.0953,25,33.0953
13.614837,22.736587,9.061123,12.206623,16.526917,43.770183,18.974217,18.85126,28.10658,47.13748,33.0953,25,33.0953
13.601099,22.762202,9.069968,12.183697,16.519549,43.766062,18.973745,18.847329,28.071413,47.156992,33.094511,25,33.094511
13.654525,22.747924,9.045029,12.171825,16.567034,43.75706,18.9745,18.845819,28.029654,47.170826,33.093247,25,33.093247
13.615753,22.773639,9.042274,12.138665,16.575222,43.746346,18.974217,18.844121,28.014578,47.184374,33.092647,25,33.092647
13.637123,22.798461,9.056194,12.088719,16.561303,43.740513,18.974028,18.841919,28.062141,47.197573,33.091952,25,33.091952
13.62308,22.768628,9.057064,12.089129,16.565397,43.742067,18.974028,18.839403,28.151399,47.210645,33.091383,25,33.091383
13.631933,22.746208,9.070693,12.073981,16.601011,43.749421,18.973273,18.837264,28.204514,47.224098,33.092141,25,33.092141
13.607205,22.709282,9.107956,12.058834,16.639082,43.76733,18.972802,18.829558,28.221389,47.241866,33.091036,25,33.091036
13.644756,22.680143,9.101866,11.997426,16.611245,43.776586,18.973179,18.819745,28.216847,47.254431,33.090278,25,33.090278
13.614837,22.660854,9.147973,11.931105,16.578087,43.781753,18.973368,18.807573,28.203694,47.268233,33.089709,25,33.089709
13.601709,22.634203,9.192341,11.911455,16.59528,43.783845,18.972676,18.794678,28.201108,47.283209,33.088761,25,33.088761
13.616363,22.624315,9.155658,11.932334,16.588321,43.785779,18.971763,18.782569,28.20341,47.298788,33.087371,25,33.087371
13.626133,22.63571,9.117235,11.882798,16.581771,43.792372,18.972644,18.77263,28.18007,47.313892,33.085981,25,33.085981
13.641703,22.675147,9.107811,11.859872,16.60797,43.802199,18.971858,18.76807,28.175181,47.331343,33.08535,25,33.08535
13.629186,22.670481,9.11245,11.846772,16.594462,43.811201,18.970977,18.769453,28.159663,47.347208,33.083201,25,33.083201
13.665211,22.691966,9.080842,11.846362,16.555572,43.822201,18.970002,18.773574,28.143766,47.36155,33.082475,25,33.082475
13.631323,22.703056,9.061268,11.866013,16.553116,43.83431,18.968995,18.778983,28.193917,47.377225,33.082854,25,33.082854
13.679254,22.697875,9.073158,11.870926,16.547794,43.846483,18.967705,18.784613,28.289834,47.394042,33.083296,25,33.083296
13.65422,22.698872,9.090702,11.825484,16.557619,43.857514,18.965566,18.789771,28.324531,47.408765,33.082033,25,33.082033
13.666126,22.709566,9.070548,11.827121,16.603058,43.875583,18.966038,18.794646,28.417583,47.431452,33.083612,25,33.083612
13.685971,22.719416,9.062428,11.808699,16.585456,43.895998,18.966038,18.799427,28.469062,47.448587,33.085128,25,33.085128
13.702456,22.728876,9.056339,11.843906,16.605514,43.917934,18.966038,18.802698,28.470292,47.465341,33.085887,25,33.085887
13.69055,22.761608,9.059383,11.815249,16.59569,43.940822,18.966101,18.806284,28.447454,47.48108,33.086582,25,33.086582
13.696656,22.767509,9.061848,11.84104,16.581771,43.963075,18.966478,18.811882,28.414302,47.496152,33.087245,25,33.087245
13.713447,22.748779,9.057209,11.791504,16.573584,43.982096,18.967611,18.821066,28.37216,47.511891,33.087245,25,33.087245
13.714363,22.732911,9.059963,11.784954,16.56335,44.009041,18.969184,18.834591,28.368533,47.534262,33.087877,25,33.087877
13.754967,22.718065,9.100996,11.771854,16.53142,44.030852,18.970316,18.847801,28.361089,47.551271,33.087245,25,33.087245
13.827627,22.700545,9.11419,11.756297,16.509724,44.052472,18.970505,18.864691,28.351374,47.569136,33.087561,25,33.087561
13.871589,22.687745,9.147538,11.745653,16.474109,44.073776,18.971134,18.882996,28.350427,47.586906,33.087624,25,33.087624
13.887465,22.670779,9.124775,11.717405,16.423349,44.096062,18.972455,18.900924,28.34721,47.60347,33.087024,25,33.087024
13.881359,22.702766,9.107666,11.691205,16.42253,44.122058,18.973588,18.917154,28.308602,47.61756,33.086139,25,33.086139
13.893265,22.702578,9.089397,11.670326,16.400015,44.151382,18.97579,18.933195,28.277375,47.633902,33.08535,25,33.08535
13.895402,22.690515,9.061413,11.653132,16.389372,44.176364,18.978181,18.94238,28.267534,47.647611,33.084212,25,33.084212
13.885022,22.688754,9.054309,11.629387,16.402471,44.20068,18.981798,18.9493,28.252489,47.662271,33.083739,25,33.083739
13.896013,22.681469,9.061413,11.644944,16.419255,44.224331,18.985133,18.953137,28.246622,47.678455,33.082791,25,33.082791
13.890518,22.690172,9.046914,11.640031,16.440133,44.247316,18.987807,18.954426,28.244446,47.696036,33.081464,25,33.081464
13.879222,22.702858,9.063008,11.649447,16.439314,44.269635,18.990575,18.955056,28.2206,47.714187,33.081085,25,33.081085
13.860904,22.739707,9.085337,11.62775,16.443817,44.297376,18.995451,18.953011,28.214923,47.740844,33.078874,25,33.078874
13.870673,22.821551,9.052424,11.573301,16.42908,44.320837,18.997465,18.948859,28.178461,47.758615,33.075967,25,33.075967
13.86182,22.861111,9.018641,11.629387,16.437267,44.346866,18.999855,18.944235,28.153638,47.775339,33.072777,25,33.072777
13.852356,22.844767,9.058804,11.604005,16.43563,44.373308,19.002435,18.938826,28.158496,47.791016,33.069681,25,33.069681
13.836481,22.816339,9.059528,11.592952,16.417208,44.398957,19.0047,18.932283,28.189847,47.805677,33.066933,25,33.066933
13.820605,22.778017,9.056049,11.569207,16.433173,44.42356,19.005832,18.924231,28.223281,47.819387,33.064658,25,33.064658
13.846861,22.743742,9.065038,11.602777,16.46101,44.451303,19.007877,18.91511,28.197575,47.837793,33.061973,25,33.061973
13.822132,22.75069,9.085917,11.557335,16.451185,44.472989,19.008506,18.907561,28.264065,47.852772,33.060331,25,33.060331
13.794045,22.783123,9.140869,11.539731,16.477794,44.496674,19.009702,18.899729,28.363014,47.868036,33.058214,25,33.058214
13.799845,22.803711,9.131444,11.564704,16.528554,44.521595,19.011212,18.891866,28.423323,47.881873,33.05575,25,33.05575
13.811752,22.802991,9.107376,11.536047,16.521595,44.546452,19.012281,18.884474,28.428654,47.894377,33.053476,25,33.053476
13.752525,22.774585,9.099256,11.527859,16.493349,44.569408,19.011652,18.87831,28.417425,47.907452,33.052339,25,33.052339
13.721385,22.752063,9.12086,11.51394,16.538379,44.600005,19.012439,18.873749,28.497862,47.922844,33.052023,25,33.052023
13.704899,22.758937,9.135504,11.517215,16.57645,44.621186,19.011935,18.87312,28.564105,47.933888,33.050506,25,33.050506
13.756188,22.830483,9.096936,11.497565,16.571128,44.642556,19.011809,18.874378,28.585209,47.943314,33.049464,25,33.049464
13.760462,22.865836,9.094181,11.481189,16.564578,44.66361,19.011998,18.879033,28.595682,47.951184,33.047632,25,33.047632
13.75802,22.853943,9.11999,11.492652,16.576859,44.683618,19.011998,18.887337,28.596407,47.958357,33.044852,25,33.044852
13.736955,22.835306,9.092587,11.51394,16.609198,44.701628,19.010866,18.898282,28.554642,47.966481,33.042072,25,33.042072
13.758325,22.818595,9.105781,11.498383,16.607561,44.726836,19.011652,18.916997,28.528775,47.979176,33.038597,25,33.038597
13.765652,22.783991,9.083307,11.488558,16.59569,44.745354,19.011526,18.934988,28.535336,47.985142,33.034933,25,33.034933
13.78916,22.813485,9.11303,11.505752,16.603877,44.762635,19.012627,18.955433,28.515306,47.994441,33.031458,25,33.031458
13.791908,22.80644,9.121295,11.48733,16.615748,44.779123,19.013382,18.977262,28.499849,48.005739,33.027857,25,33.027857
13.797098,22.778642,9.110711,11.452941,16.587502,44.795041,19.013634,18.999688,28.503666,48.016942,33.02413,25,33.02413
13.780306,22.768347,9.100706,11.426331,16.568672,44.810389,19.014641,19.02221,28.52499,48.025194,33.020592,25,33.020592
13.787939,22.770883,9.061558,11.425512,16.594462,44.82878,19.017786,19.047688,28.549279,48.037889,33.018064,25,33.018064
13.831291,22.758072,9.065763,11.443525,16.578496,44.842225,19.021184,19.063037,28.478241,48.045759,33.013389,25,33.013389
13.826101,22.737166,9.096791,11.452123,16.579725,44.855289,19.024487,19.077161,28.408151,48.05363,33.009377,25,33.009377
13.816942,22.72272,9.11245,11.435338,16.584637,44.868734,19.028199,19.08968,28.378059,48.061818,33.005081,25,33.005081
13.810531,22.711336,9.098096,11.444344,16.577678,44.882147,19.032352,19.100154,28.392979,48.070514,32.999585,25,32.999585
13.817552,22.698468,9.085772,11.425103,16.558847,44.893943,19.036504,19.108081,28.423891,48.079782,32.992004,25,32.992004
13.788244,22.685846,9.102881,11.426741,16.546157,44.907579,19.04311,19.116259,28.438717,48.095016,32.983317,25,32.983317
13.796792,22.670082,9.110421,11.43411,16.553525,44.918614,19.046382,19.12016,28.377775,48.107584,32.977378,25,32.977378
13.844113,22.698284,9.073883,11.457035,16.563759,44.929744,19.051069,19.12189,28.349576,48.119962,32.97106,25,32.97106
13.810225,22.731044,9.044014,11.41364,16.583818,44.940906,19.05497,19.121638,28.312103,48.131578,32.96588,25,32.96588
13.829764,22.742561,9.015016,11.425922,16.589959,44.951656,19.057707,19.119373,28.268007,48.142305,32.962058,25,32.962058
13.807783,22.838067,9.054454,11.427559,16.585046,44.961169,19.060727,19.114844,28.264601,48.152461,32.95852,25,32.95852
13.839228,22.945595,9.081132,11.42715,16.571537,44.974805,19.064974,19.107766,28.32942,48.166585,32.952834,25,32.952834
13.816331,23.006018,9.108971,11.436156,16.603058,44.985333,19.067617,19.101349,28.391623,48.173694,32.948917,25,32.948917
13.780306,23.010691,9.11651,11.436566,16.584227,44.995481,19.071203,19.095027,28.39014,48.180804,32.946516,25,32.946516
13.781222,22.968021,9.115205,11.412412,16.570309,45.004677,19.074223,19.088421,28.366483,48.187913,32.945316,25,32.945316
13.768095,22.922851,9.11245,11.443525,16.580953,45.013683,19.076236,19.080935,28.348156,48.194261,32.943895,25,32.943895
13.753135,22.881445,9.123035,11.426741,16.61493,45.024592,19.077872,19.07175,28.348661,48.198323,32.939725,25,32.939725
13.748251,22.870802,9.112595,11.418143,16.581362,45.0368,19.079917,19.058539,28.36254,48.202132,32.934355,25,32.934355
13.74245,22.872309,9.11419,11.419372,16.604286,45.048343,19.079917,19.049355,28.388279,48.20429,32.929806,25,32.929806
13.741229,22.872629,9.160153,11.431244,16.57645,45.059506,19.081427,19.043661,28.422724,48.20721,32.924784,25,32.924784
13.743061,22.882305,9.179582,11.402996,16.605514,45.070098,19.082811,19.039761,28.467832,48.210638,32.920298,25,32.920298
13.725659,22.851173,9.088817,11.393171,16.579725,45.07996,19.083566,19.036962,28.51663,48.214701,32.916918,25,32.916918
13.756799,22.819302,9.069678,11.404224,16.615339,45.088966,19.084321,19.035578,28.553222,48.219906,32.91477,25,32.91477
13.740618,22.784026,9.108826,11.402177,16.644404,45.100858,19.084007,19.03369,28.524201,48.226095,32.912717,25,32.912717
13.747029,22.764916,9.12608,11.398902,16.607561,45.109357,19.084133,19.033187,28.468053,48.231681,32.909558,25,32.909558
13.751914,22.753731,9.12782,11.391124,16.639082,45.11681,19.083787,19.03476,28.418718,48.235458,32.906968,25,32.906968
13.767179,22.747688,9.107086,11.379252,16.632532,45.122772,19.083849,19.038094,28.369448,48.238441,32.903557,25,32.903557
13.775116,22.772652,9.077217,11.406681,16.63376,45.127465,19.084384,19.043032,28.331975,48.240949,32.899577,25,32.899577
13.758325,22.762646,9.049669,11.403815,16.573175,45.131778,19.084636,19.049575,28.336517,48.242599,32.896923,25,32.896923
13.780001,22.745643,9.051699,11.429606,16.60183,45.137328,19.084951,19.059798,28.367902,48.242441,32.892343,25,32.892343
13.771453,22.744313,9.011536,11.384574,16.593233,45.141894,19.084951,19.068605,28.396417,48.245234,32.890195,25,32.890195
13.79435,22.7388,9.063008,11.393171,16.594052,45.145319,19.085706,19.07477,28.400139,48.248693,32.887384,25,32.887384
13.800151,22.754897,9.065038,11.398902,16.57645,45.148934,19.086649,19.078733,28.389099,48.252629,32.884415,25,32.884415
13.81511,22.760606,9.083887,11.382527,16.578906,45.153152,19.087908,19.080526,28.374431,48.256565,32.881572,25,32.881572
13.801677,22.762707,9.139854,11.397265,16.578087,45.157465,19.090299,19.079771,28.368375,48.259738,32.878918,25,32.878918
13.776032,22.755685,9.124775,11.388668,16.587093,45.162539,19.091557,19.075368,28.435089,48.263865,32.875917,25,32.875917
13.774201,22.747011,9.089977,11.39358,16.625573,45.167106,19.094074,19.071342,28.468526,48.270339,32.873517,25,32.873517
13.764126,22.763436,9.061848,11.366561,16.606333,45.169484,19.095835,19.067315,28.504423,48.275767,32.873106,25,32.873106
13.77359,22.763336,9.112885,11.390305,16.643994,45.172021,19.097597,19.064799,28.535526,48.280147,32.873548,25,32.873548
13.764126,22.736165,9.070548,11.357554,16.624345,45.174939,19.099013,19.063635,28.558206,48.283956,32.874338,25,32.874338
13.773895,22.747926,9.019366,11.393171,16.648088,45.176334,19.098635,19.061999,28.572465,48.288145,32.875602,25,32.875602
13.775727,22.750403,9.061848,11.379252,16.586274,45.175383,19.099264,19.061056,28.560793,48.292113,32.876865,25,32.876865
13.765958,22.75329,9.051844,11.396855,16.620251,45.177032,19.1009,19.062566,28.505148,48.295287,32.878634,25,32.878634
13.754051,22.815474,9.062428,11.40013,16.609198,45.177349,19.101592,19.065585,28.456129,48.297413,32.880403,25,32.880403
13.790076,22.823788,9.102011,11.405452,16.653819,45.17773,19.10241,19.070618,28.43266,48.300778,32.882551,25,32.882551
13.767179,22.80613,9.101866,11.386621,16.642766,45.178935,19.103354,19.077601,28.446792,48.305856,32.884667,25,32.884667
13.765958,22.785572,9.073158,11.410365,16.624345,45.181091,19.103354,19.085905,28.503697,48.311315,32.885552,25,32.885552
13.775422,22.7615,9.050104,11.399721,16.617386,45.18347,19.10477,19.09833,28.527986,48.316394,32.889026,25,32.889026
13.777559,22.735336,9.066343,11.405452,16.611655,45.184104,19.106028,19.106886,28.476759,48.318679,32.889153,25,32.889153
13.806562,22.729096,9.107521,11.415687,16.653409,45.18588,19.106626,19.114498,28.444552,48.319822,32.890511,25,32.890511
13.798624,22.712095,9.085192,11.370655,16.617795,45.1881,19.108073,19.120034,28.407268,48.321789,32.891838,25,32.891838
13.782443,22.697055,9.065618,11.390305,16.622298,45.190224,19.110244,19.123525,28.364117,48.325217,32.891932,25,32.891932
13.794655,22.691558,9.111001,11.399721,16.584637,45.191874,19.111376,19.126168,28.337621,48.329407,32.889658,25,32.889658
13.781528,22.697239,9.109551,11.396855,16.616976,45.194728,19.113893,19.127583,28.363486,48.33274,32.8895,25,32.8895
13.80992,22.735134,9.109116,11.383346,16.630485,45.19663,19.11578,19.12947,28.390235,48.336041,32.887099,25,32.887099
13.814499,22.775008,9.056194,11.38007,16.608789,45.19939,19.117951,19.130414,28.437045,48.338866,32.885741,25,32.885741
13.809004,22.791701,9.059093,11.391124,16.589959,45.202561,19.12009,19.129848,28.487263,48.34058,32.884667,25,32.884667
13.767789,22.822572,9.062138,11.405452,16.653819,45.205605,19.122009,19.127394,28.521993,48.341913,32.883625,25,32.883625
13.7684,22.840064,9.063153,11.396855,16.626801,45.207889,19.123645,19.122865,28.5201,48.34496,32.882867,25,32.882867
13.801372,22.835008,9.035025,11.418962,16.62107,45.210426,19.124432,19.116574,28.493919,48.350197,32.879708,25,32.879708
13.807478,22.850826,9.058659,11.457445,16.615748,45.211948,19.126445,19.109654,28.437392,48.354513,32.878571,25,32.878571
13.780612,22.905887,9.018931,11.458263,16.59569,45.212804,19.128459,19.103772,28.373485,48.35645,32.877528,25,32.877528
13.780917,22.940519,9.03865,11.437385,16.577268,45.213819,19.130094,19.099053,28.324152,48.358989,32.877149,25,32.877149
13.794961,22.918431,9.060108,11.445163,16.580543,45.214929,19.131321,19.096285,28.310495,48.363083,32.876802,25,32.876802
13.788244,22.938835,9.060978,11.454988,16.602239,45.215183,19.132454,19.096914,28.352761,48.367654,32.874654,25,32.874654
13.803203,22.994783,9.105201,11.443935,16.620661,45.215341,19.132454,19.100846,28.357808,48.371622,32.872601,25,32.872601
13.798624,23.062039,9.11187,11.449666,16.596508,45.213692,19.132706,19.104495,28.401085,48.373399,32.873106,25,32.873106
13.797098,23.136865,9.106216,11.43411,16.555982,45.213946,19.133901,19.106256,28.446918,48.372034,32.873138,25,32.873138
13.807478,23.183289,9.119845,11.424694,16.620251,45.2142,19.134908,19.105816,28.463321,48.370384,32.873011,25,32.873011
13.818163,23.209488,9.165662,11.435338,16.625573,45.213597,19.135348,19.102954,28.458053,48.369717,32.872727,25,32.872727
13.816331,23.232447,9.149713,11.429606,16.610427,45.212329,19.1356,19.097543,28.47862,48.369717,32.871969,25,32.871969
13.845334,23.262803,9.079682,11.414459,16.569081,45.210901,19.13733,19.088264,28.42121,48.370828,32.87039,25,32.87039
13.831291,23.25999,9.11274,11.422647,16.591596,45.210394,19.136827,19.081973,28.33125,48.371336,32.870516,25,32.870516
13.834343,23.241744,9.164647,11.41364,16.592415,45.211409,19.13906,19.076532,28.268733,48.371558,32.8696,25,32.8696
13.845029,23.242837,9.143189,11.449666,16.586274,45.212677,19.140445,19.072065,28.258829,48.37086,32.868716,25,32.868716
13.842586,23.240066,9.103896,11.446391,16.576859,45.213724,19.140696,19.069643,28.301,48.369463,32.867957,25,32.867957
13.849913,23.225192,9.11216,11.468498,16.593643,45.214866,19.142836,19.071279,28.369006,48.368448,32.866441,25,32.866441
13.821521,23.182956,9.108681,11.477505,16.553935,45.214548,19.143779,19.072065,28.411432,48.368448,32.863125,25,32.863125
13.814194,23.188298,9.111291,11.494289,16.589549,45.216071,19.143653,19.071939,28.464551,48.368067,32.859334,25,32.859334
13.814499,23.192127,9.107231,11.467679,16.574403,45.218069,19.143716,19.070681,28.505937,48.3674,32.857155,25,32.857155
13.80473,23.181606,9.074898,11.475867,16.571947,45.219971,19.143905,19.066843,28.563916,48.36721,32.855133,25,32.855133
13.810531,23.148182,9.106796,11.459492,16.543701,45.221494,19.143811,19.060647,28.626123,48.367749,32.852701,25,32.852701
13.827932,23.116764,9.082727,11.430016,16.538788,45.222635,19.142678,19.053979,28.639498,48.368765,32.850174,25,32.850174
13.808393,23.066093,9.069098,11.455807,16.556391,45.221367,19.144408,19.047688,28.583821,48.370987,32.848752,25,32.848752
13.805341,23.017239,9.112305,11.45376,16.562531,45.221747,19.14466,19.045926,28.53991,48.370225,32.84711,25,32.84711
13.819689,22.987177,9.154643,11.482827,16.560075,45.222128,19.144346,19.047562,28.525242,48.370606,32.84651,25,32.84651
13.812057,22.951737,9.168417,11.48692,16.535923,45.221303,19.143402,19.051965,28.50682,48.37105,32.845373,25,32.845373
13.827016,22.916799,9.11999,11.456216,16.520367,45.219337,19.142489,19.058823,28.464362,48.371145,32.84392,25,32.84392
13.839533,22.88426,9.104476,11.438203,16.528964,45.217561,19.142993,19.068133,28.390298,48.371145,32.844172,25,32.844172
13.845945,22.867306,9.111291,11.421419,16.548204,45.212963,19.142836,19.084018,28.427676,48.370669,32.843225,25,32.843225
13.853272,22.847034,9.078957,11.438613,16.549022,45.21106,19.143213,19.095845,28.442313,48.369908,32.842719,25,32.842719
13.838923,22.842755,9.098386,11.441479,16.553525,45.208777,19.143402,19.106162,28.469346,48.369717,32.841645,25,32.841645
13.828543,22.841234,9.108246,11.504115,16.557619,45.205859,19.143779,19.114026,28.467201,48.370288,32.839813,25,32.839813
13.858462,22.873727,9.113755,11.490605,16.503993,45.202656,19.144629,19.119059,28.436351,48.370542,32.837413,25,32.837413
13.896013,22.890384,9.159428,11.509846,16.51873,45.200119,19.146139,19.121449,28.419317,48.36813,32.835012,25,32.835012
13.866705,22.895759,9.142029,11.510665,16.468788,45.196789,19.147554,19.122078,28.41017,48.367971,32.833117,25,32.833117
13.858462,22.930629,9.108101,11.479552,16.465922,45.195647,19.149442,19.117801,28.448401,48.367083,32.830716,25,32.830716
13.870979,22.993367,9.109696,11.497155,16.457326,45.193554,19.152179,19.112862,28.481995,48.36467,32.828789,25,32.828789
13.860904,23.056245,9.107666,11.482827,16.504812,45.192286,19.154318,19.108333,28.516189,48.362639,32.826641,25,32.826641
13.858767,23.07424,9.145654,11.477095,16.508496,45.192159,19.155734,19.104558,28.547323,48.361496,32.824809,25,32.824809
13.843197,23.132123,9.162038,11.484055,16.493349,45.192032,19.157622,19.101161,28.562843,48.360354,32.825062,25,32.825062
13.856935,23.207559,9.12086,11.497565,16.490484,45.188861,19.160138,19.094555,28.529721,48.359719,32.823641,25,32.823641
13.844113,23.231861,9.107376,11.488967,16.534695,45.188607,19.162278,19.090781,28.498051,48.359338,32.823009,25,32.823009
13.849303,23.285057,9.12608,11.508209,16.53142,45.189114,19.162812,19.088138,28.441966,48.357434,32.82143,25,32.82143
13.830069,23.325598,9.124775,11.502477,16.54411,45.188734,19.162812,19.08688,28.412883,48.35445,32.818839,25,32.818839
13.855714,23.323123,9.110131,11.50739,16.562531,45.187751,19.163379,19.087541,28.425626,48.350705,32.815839,25,32.815839
13.810531,23.347475,9.12289,11.542188,16.57645,45.188385,19.165644,19.090938,28.458432,48.346388,32.813691,25,32.813691
13.801677,23.36143,9.137244,11.540141,16.592415,45.189178,19.163756,19.096757,28.560004,48.341627,32.807373,25,32.807373
13.771148,23.324242,9.096211,11.526222,16.59528,45.190954,19.165015,19.100657,28.67218,48.340357,32.802951,25,32.802951
13.798624,23.333162,9.061993,11.522128,16.591187,45.190922,19.165612,19.104652,28.754075,48.339659,32.797676,25,32.797676
13.815415,23.340558,9.067068,11.538503,16.610017,45.191239,19.166116,19.106288,28.781331,48.338389,32.792243,25,32.792243
13.809309,23.341495,9.106361,11.543006,16.552707,45.192,19.166336,19.105218,28.761551,48.337056,32.786937,25,32.786937
13.828848,23.298813,9.107376,11.515578,16.53142,45.191239,19.165329,19.103205,28.734294,48.337818,32.78163,25,32.78163
13.830985,23.307403,9.114045,11.517215,16.509724,45.193618,19.167531,19.104149,28.779091,48.337342,32.778156,25,32.778156
13.845945,23.323361,9.079102,11.491424,16.52487,45.193364,19.167909,19.107798,28.774927,48.333787,32.775629,25,32.775629
13.817858,23.367166,9.054744,11.495518,16.534695,45.192825,19.168475,19.115693,28.755525,48.330804,32.773955,25,32.773955
